sentence_id,word,ner_tag
2905,in,0
2905,Europe,1
2905,.,0
2906,GENEVA,1
2906,1996-08-23,0
2907,European,7
2907,champions,0
2907,Juventus,5
2907,will,0
2907,face,0
2907,English,7
2907,league,0
2907,and,0
2907,cup,0
2907,double,0
2907,winners,0
2907,Manchester,5
2907,United,6
2907,in,0
2907,this,0
2907,season,0
2907,'s,0
2907,European,7
2907,Champions,8
2907,',8
2907,League,8
2907,.,0
2908,The,0
2908,draw,0
2908,made,0
2908,on,0
2908,Friday,0
2908,pitted,0
2908,Juventus,5
2908,",",0
2908,who,0
2908,beat,0
2908,Dutch,7
2908,champions,0
2908,Ajax,5
2908,Amsterdam,6
2908,4-2,0
2908,on,0
2908,penalties,0
2908,in,0
2908,last,0
2908,year,0
2908,'s,0
2908,final,0
2908,",",0
2908,against,0
2908,Alex,3
2908,Ferguson,4
2908,'s,0
2908,European,7
2908,hopefuls,0
2908,in,0
2908,group,0
2908,C,0
2908,.,0
2909,The,0
2909,other,0
2909,two,0
2909,teams,0
2909,in,0
2909,the,0
2909,group,0
2909,are,0
2909,last,0
2909,season,0
2909,'s,0
2909,Cup,7
2909,Winners,8
2909,',8
2909,Cup,8
2909,runners-up,0
2909,Rapid,5
2909,Vienna,6
2909,and,0
2909,Fenerbahce,5
2909,of,0
2909,Turkey,1
2909,.,0
2910,Juventus,5
2910,meet,0
2910,United,5
2910,in,0
2910,Turin,1
2910,on,0
2910,September,0
2910,11,0
2910,",",0
2910,with,0
2910,the,0
2910,return,0
2910,match,0
2910,at,0
2910,Old,1
2910,Trafford,2
2910,on,0
2910,November,0
2910,20,0
2910,.,0
2911,United,5
2911,have,0
2911,dominated,0
2911,the,0
2911,premier,0
2911,league,0
2911,in,0
2911,the,0
2911,1990s,0
2911,",",0
2911,winning,0
2911,three,0
2911,English,7
2911,championships,0
2911,in,0
2911,four,0
2911,years,0
2911,",",0
2911,but,0
2911,have,0
2911,consistently,0
2911,failed,0
2911,in,0
2911,Europe,1
2911,",",0
2911,crashing,0
2911,out,0
2911,of,0
2911,the,0
2911,European,7
2911,Cup,8
2911,to,0
2911,Galatasaray,5
2911,of,0
2911,Turkey,1
2911,and,0
2911,Spain,1
2911,'s,0
2911,Barcelona,5
2911,at,0
2911,their,0
2911,last,0
2911,two,0
2911,attempts,0
2911,.,0
2912,They,0
2912,have,0
2912,not,0
2912,lifted,0
2912,a,0
2912,European,7
2912,Trophy,8
2912,since,0
2912,1991,0
2912,when,0
2912,they,0
2912,beat,0
2912,Barcelona,5
2912,in,0
2912,the,0
2912,Cup,7
2912,Winners,8
2912,',8
2912,Cup,8
2912,final,0
2912,",",0
2912,and,0
2912,their,0
2912,one,0
2912,and,0
2912,only,0
2912,European,7
2912,Cup,8
2912,triumph,0
2912,was,0
2912,way,0
2912,back,0
2912,in,0
2912,1968,0
2912,",",0
2912,when,0
2912,they,0
2912,beat,0
2912,Benfica,5
2912,of,0
2912,Portugal,1
2912,4-1,0
2912,at,0
2912,Wembley,1
2912,.,0
2913,Juventus,5
2913,have,0
2913,won,0
2913,the,0
2913,European,7
2913,Cup,8
2913,twice,0
2913,.,0
2914,Before,0
2914,conquering,0
2914,Ajax,5
2914,last,0
2914,year,0
2914,they,0
2914,beat,0
2914,United,5
2914,'s,0
2914,big,0
2914,English,7
2914,rivals,0
2914,Liverpool,5
2914,in,0
2914,the,0
2914,ill-fated,0
2914,1985,0
2914,final,0
2914,in,0
2914,the,0
2914,Heysel,1
2914,stadium,0
2914,in,0
2914,Brussels,1
2914,.,0
2915,-DOCSTART-,0
2916,Nigeria,1
2916,police,0
2916,kill,0
2916,six,0
2916,robbery,0
2916,suspects,0
2916,.,0
2917,LAGOS,1
2917,1996-08-23,0
2918,Nigerian,7
2918,police,0
2918,shot,0
2918,dead,0
2918,six,0
2918,robbery,0
2918,suspects,0
2918,as,0
2918,they,0
2918,tried,0
2918,to,0
2918,escape,0
2918,from,0
2918,custody,0
2918,in,0
2918,the,0
2918,northern,0
2918,city,0
2918,of,0
2918,Sokoto,1
2918,",",0
2918,the,0
2918,national,0
2918,news,0
2918,agency,0
2918,reported,0
2918,on,0
2918,Friday,0
2918,.,0
2919,The,0
2919,News,5
2919,Agency,6
2919,of,6
2919,Nigeria,6
2919,(,0
2919,NAN,5
2919,),0
2919,quoted,0
2919,police,0
2919,spokesman,0
2919,Umar,3
2919,Shelling,4
2919,as,0
2919,saying,0
2919,the,0
2919,six,0
2919,were,0
2919,killed,0
2919,on,0
2919,Wednesday,0
2919,.,0
2920,They,0
2920,had,0
2920,been,0
2920,arrested,0
2920,last,0
2920,week,0
2920,for,0
2920,stealing,0
2920,"800,000",0
2920,naira,0
2920,(,0
2920,$,0
2920,"10,000",0
2920,),0
2920,from,0
2920,a,0
2920,sheep,0
2920,merchant,0
2920,.,0
2921,-DOCSTART-,0
2922,Rwandan,7
2922,group,0
2922,says,0
2922,expulsion,0
2922,could,0
2922,be,0
2922,imminent,0
2922,.,0
2923,NAIROBI,1
2923,1996-08-23,0
2924,Repatriation,0
2924,of,0
2924,1.1,0
2924,million,0
2924,Rwandan,7
2924,Hutu,8
2924,refugees,0
2924,announced,0
2924,by,0
2924,Zaire,1
2924,and,0
2924,Rwanda,1
2924,on,0
2924,Thursday,0
2924,could,0
2924,start,0
2924,within,0
2924,the,0
2924,next,0
2924,few,0
2924,days,0
2924,",",0
2924,an,0
2924,exiled,0
2924,Rwandan,7
2924,Hutu,8
2924,lobby,0
2924,group,0
2924,said,0
2924,on,0
2924,Friday,0
2924,.,0
2925,Innocent,3
2925,Butare,4
2925,",",0
2925,executive,0
2925,secretary,0
2925,of,0
2925,the,0
2925,Rally,5
2925,for,6
2925,the,6
2925,Return,6
2925,of,6
2925,Refugees,6
2925,and,6
2925,Democracy,6
2925,in,6
2925,Rwanda,6
2925,(,0
2925,RDR,5
2925,),0
2925,which,0
2925,says,0
2925,it,0
2925,has,0
2925,the,0
2925,support,0
2925,of,0
2925,Rwanda,1
2925,'s,0
2925,exiled,0
2925,Hutus,7
2925,",",0
2925,appealed,0
2925,to,0
2925,the,0
2925,international,0
2925,community,0
2925,to,0
2925,deter,0
2925,the,0
2925,two,0
2925,countries,0
2925,from,0
2925,going,0
2925,ahead,0
2925,with,0
2925,what,0
2925,it,0
2925,termed,0
2925,a,0
2925,"""",0
2925,forced,0
2925,and,0
2925,inhuman,0
2925,action,0
2925,"""",0
2925,.,0
2926,-DOCSTART-,0
2927,Orthodox,0
2927,church,0
2927,blown,0
2927,up,0
2927,in,0
2927,southern,0
2927,Croatia,1
2927,.,0
2928,ZAGREB,1
2928,1996-08-23,0
2929,Saboteurs,0
2929,blew,0
2929,up,0
2929,a,0
2929,Serb,7
2929,orthodox,0
2929,church,0
2929,in,0
2929,southern,0
2929,Croatia,1
2929,on,0
2929,Friday,0
2929,with,0
2929,a,0
2929,blast,0
2929,which,0
2929,also,0
2929,damaged,0
2929,four,0
2929,nearby,0
2929,homes,0
2929,",",0
2929,the,0
2929,state,0
2929,news,0
2929,agency,0
2929,Hina,5
2929,reported,0
2929,.,0
2930,HINA,5
2930,said,0
2930,the,0
2930,church,0
2930,in,0
2930,the,0
2930,small,0
2930,village,0
2930,of,0
2930,Karin,1
2930,Gornji,2
2930,",",0
2930,30,0
2930,km,0
2930,(,0
2930,19,0
2930,miles,0
2930,),0
2930,north,0
2930,of,0
2930,Zadar,1
2930,",",0
2930,was,0
2930,destroyed,0
2930,by,0
2930,the,0
2930,morning,0
2930,attack,0
2930,.,0
2931,It,0
2931,did,0
2931,not,0
2931,report,0
2931,any,0
2931,casualties,0
2931,.,0
2932,Zadar,1
2932,police,0
2932,said,0
2932,in,0
2932,a,0
2932,statement,0
2932,they,0
2932,had,0
2932,launched,0
2932,an,0
2932,investigation,0
2932,and,0
2932,were,0
2932,doing,0
2932,their,0
2932,best,0
2932,to,0
2932,find,0
2932,the,0
2932,perpetrators,0
2932,.,0
2933,HINA,5
2933,said,0
2933,it,0
2933,was,0
2933,the,0
2933,first,0
2933,time,0
2933,an,0
2933,orthodox,0
2933,church,0
2933,had,0
2933,been,0
2933,blown,0
2933,up,0
2933,in,0
2933,the,0
2933,Zadar,1
2933,hinterland,0
2933,",",0
2933,where,0
2933,a,0
2933,large,0
2933,number,0
2933,of,0
2933,Serbs,7
2933,lived,0
2933,before,0
2933,the,0
2933,1991,0
2933,war,0
2933,over,0
2933,Croatia,1
2933,'s,0
2933,independence,0
2933,from,0
2933,the,0
2933,Yugoslav,7
2933,federation,0
2933,.,0
2934,The,0
2934,area,0
2934,was,0
2934,part,0
2934,of,0
2934,the,0
2934,self-styled,0
2934,state,0
2934,of,0
2934,Krajina,1
2934,proclaimed,0
2934,by,0
2934,minority,0
2934,Serbs,7
2934,in,0
2934,1991,0
2934,and,0
2934,recaptured,0
2934,by,0
2934,the,0
2934,Croatian,7
2934,army,0
2934,last,0
2934,year,0
2934,.,0
2935,Up,0
2935,to,0
2935,"200,000",0
2935,Serbs,7
2935,fled,0
2935,to,0
2935,Bosnia,1
2935,and,0
2935,Yugoslavia,1
2935,",",0
2935,leaving,0
2935,Krajina,1
2935,vacant,0
2935,and,0
2935,depopulated,0
2935,.,0
2936,-DOCSTART-,0
2937,Hungary,1
2937,'s,0
2937,gross,0
2937,foreign,0
2937,debt,0
2937,rises,0
2937,in,0
2937,June,0
2937,.,0
2938,BUDAPEST,1
2938,1996-08-23,0
2939,Hungary,1
2939,'s,0
2939,gross,0
2939,foreign,0
2939,debt,0
2939,rose,0
2939,to,0
2939,$,0
2939,27.53,0
2939,billion,0
2939,in,0
2939,June,0
2939,from,0
2939,$,0
2939,27.25,0
2939,billion,0
2939,in,0
2939,May,0
2939,",",0
2939,the,0
2940,National,5
2940,Bank,6
2940,of,6
2940,Hungary,6
2940,(,0
2940,NBH,5
2940,),0
2940,said,0
2940,on,0
2940,Friday,0
2940,.,0
2941,FIGURES,0
2941,IN,0
2941,$,0
2941,MILLION,0
2941,June,0
2941,1996,0
2941,May,0
2941,1996,0
2942,Gross,0
2942,foreign,0
2942,debt,0
2942,"27,535.5",0
2942,"27,246.5",0
2943,International,0
2943,reserves,0
2943,and,0
2944,other,0
2944,foreign,0
2944,assets,0
2944,"13,256.5",0
2944,"12,855.7",0
2945,Net,0
2945,foreign,0
2945,debt,0
2945,"14,278.9",0
2945,"14,390.7",0
2946,Net,0
2946,foreign,0
2946,debt,0
2946,of,0
2946,the,0
2947,government,0
2947,and,0
2947,NBH,5
2947,"9,510.9",0
2947,"10,056.4",0
2948,--,0
2948,Budapest,1
2948,newsroom,0
2948,(,0
2948,36,0
2948,1,0
2948,),0
2948,266,0
2948,2410,0
2949,-DOCSTART-,0
2950,Germany,1
2950,",",0
2950,Poland,1
2950,tighten,0
2950,cooperation,0
2950,against,0
2950,crime,0
2950,.,0
2951,WARSAW,1
2951,1996-08-23,0
2952,Germany,1
2952,and,0
2952,Poland,1
2952,agreed,0
2952,on,0
2952,Friday,0
2952,to,0
2952,tighten,0
2952,cooperation,0
2952,between,0
2952,their,0
2952,intelligence,0
2952,services,0
2952,in,0
2952,fighting,0
2952,international,0
2952,organised,0
2952,crime,0
2952,",",0
2952,PAP,5
2952,news,0
2952,agency,0
2952,reported,0
2952,.,0
2953,Interior,5
2953,Minister,0
2953,Zbigniew,3
2953,Siemiatkowski,4
2953,and,0
2953,Bernd,3
2953,Schmidbauer,4
2953,",",0
2953,German,7
2953,intelligence,0
2953,co-ordinator,0
2953,in,0
2953,Helmut,3
2953,Kohl,4
2953,'s,0
2953,chancellery,0
2953,",",0
2953,sealed,0
2953,the,0
2953,closer,0
2953,links,0
2953,during,0
2953,talks,0
2953,in,0
2953,Warsaw,1
2953,.,0
2954,Ministry,0
2954,spokesman,0
2954,Ryszard,3
2954,Hincza,4
2954,told,0
2954,the,0
2954,Polish,7
2954,agency,0
2954,the,0
2954,services,0
2954,would,0
2954,work,0
2954,together,0
2954,against,0
2954,mafia-style,0
2954,groups,0
2954,",",0
2954,drug,0
2954,smuggling,0
2954,and,0
2954,illegal,0
2954,trade,0
2954,in,0
2954,arms,0
2954,and,0
2954,radioactive,0
2954,materials,0
2954,.,0
2955,-DOCSTART-,0
2956,Russians,7
2956,",",0
2956,Chechens,7
2956,say,0
2956,observing,0
2956,Grozny,1
2956,ceasefire,0
2956,.,0
2957,GROZNY,1
2957,",",0
2957,Russia,1
2957,1996-08-23,0
2958,Rebel,0
2958,fighters,0
2958,and,0
2958,Russian,7
2958,soldiers,0
2958,said,0
2958,a,0
2958,ceasefire,0
2958,effective,0
2958,at,0
2958,noon,0
2958,(,0
2958,0800,0
2958,GMT,7
2958,),0
2958,on,0
2958,Friday,0
2958,was,0
2958,being,0
2958,generally,0
2958,observed,0
2958,",",0
2958,although,0
2958,scattered,0
2958,gunfire,0
2958,echoed,0
2958,through,0
2958,the,0
2958,Chechen,7
2958,capital,0
2958,Grozny,1
2958,.,0
2959,The,0
2959,Russian,7
2959,army,0
2959,said,0
2959,earlier,0
2959,it,0
2959,was,0
2959,preparing,0
2959,to,0
2959,withdraw,0
2959,from,0
2959,the,0
2959,rebel-dominated,0
2959,southern,0
2959,mountains,0
2959,of,0
2959,the,0
2959,region,0
2959,as,0
2959,part,0
2959,of,0
2959,the,0
2959,peace,0
2959,deal,0
2959,reached,0
2959,with,0
2959,separatists,0
2959,on,0
2959,Thursday,0
2959,.,0
2960,"""",0
2960,There,0
2960,has,0
2960,been,0
2960,some,0
2960,shooting,0
2960,from,0
2960,their,0
2960,side,0
2960,but,0
2960,it,0
2960,has,0
2960,been,0
2960,relatively,0
2960,quiet,0
2960,",",0
2960,"""",0
2960,said,0
2960,fighter,0
2960,Aslan,3
2960,Shabazov,4
2960,",",0
2960,a,0
2960,bearded,0
2960,man,0
2960,wearing,0
2960,a,0
2960,white,0
2960,t-shirt,0
2960,and,0
2960,camoflage,0
2960,trousers,0
2960,.,0
2961,Soon,0
2961,after,0
2961,he,0
2961,spoke,0
2961,another,0
2961,burst,0
2961,of,0
2961,gunfire,0
2961,rocked,0
2961,the,0
2961,courtyard,0
2961,where,0
2961,the,0
2961,rebels,0
2961,had,0
2961,set,0
2961,up,0
2961,their,0
2961,base,0
2961,and,0
2961,a,0
2961,captured,0
2961,Russian,7
2961,T-72,7
2961,tank,0
2961,roared,0
2961,out,0
2961,to,0
2961,investigate,0
2961,.,0
2962,The,0
2962,separatists,0
2962,",",0
2962,who,0
2962,swept,0
2962,into,0
2962,Grozny,1
2962,on,0
2962,August,0
2962,6,0
2962,",",0
2962,still,0
2962,control,0
2962,large,0
2962,areas,0
2962,of,0
2962,the,0
2962,centre,0
2962,of,0
2962,town,0
2962,",",0
2962,and,0
2962,Russian,7
2962,soldiers,0
2962,are,0
2962,based,0
2962,at,0
2962,checkpoints,0
2962,on,0
2962,the,0
2962,approach,0
2962,roads,0
2962,.,0
2963,"""",0
2963,The,0
2963,ceasefire,0
2963,is,0
2963,being,0
2963,observed,0
2963,",",0
2963,"""",0
2963,said,0
2963,woman,0
2963,soldier,0
2963,Svetlana,3
2963,Goncharova,4
2963,",",0
2963,35,0
2963,",",0
2963,short,0
2963,dark,0
2963,hair,0
2963,poking,0
2963,out,0
2963,from,0
2963,under,0
2963,a,0
2963,peaked,0
2963,camouflage,0
2963,cap,0
2963,.,0
2964,A,0
2964,few,0
2964,helicopters,0
2964,flew,0
2964,overhead,0
2964,",",0
2964,firing,0
2964,off,0
2964,flares,0
2964,",",0
2964,but,0
2964,there,0
2964,was,0
2964,no,0
2964,shooting,0
2964,from,0
2964,the,0
2964,air,0
2964,.,0
2965,The,0
2965,truce,0
2965,",",0
2965,the,0
2965,latest,0
2965,of,0
2965,several,0
2965,",",0
2965,was,0
2965,agreed,0
2965,in,0
2965,talks,0
2965,on,0
2965,Thursday,0
2965,between,0
2965,Russian,7
2965,peacemaker,0
2965,Alexander,3
2965,Lebed,4
2965,and,0
2965,rebel,0
2965,chief-of-staff,0
2965,Aslan,3
2965,Maskhadov,4
2965,.,0
2966,The,0
2966,two,0
2966,also,0
2966,agreed,0
2966,to,0
2966,set,0
2966,up,0
2966,joint,0
2966,patrols,0
2966,in,0
2966,Grozny,1
2966,",",0
2966,but,0
2966,Goncharova,3
2966,said,0
2966,she,0
2966,was,0
2966,sceptical,0
2966,about,0
2966,whether,0
2966,this,0
2966,could,0
2966,work,0
2966,.,0
2967,"""",0
2967,We,0
2967,have,0
2967,to,0
2967,try,0
2967,it,0
2967,",",0
2967,but,0
2967,I,0
2967,doubt,0
2967,if,0
2967,this,0
2967,is,0
2967,possible,0
2967,with,0
2967,the,0
2967,separatists,0
2967,",",0
2967,"""",0
2967,she,0
2967,said,0
2967,.,0
2968,-DOCSTART-,0
2969,WEATHER,0
2969,-,0
2969,Conditions,0
2969,at,0
2969,CIS,1
2969,airports,0
2969,-,0
2969,August,0
2969,23,0
2969,.,0
2970,MOSCOW,1
2970,1996-08-23,0
2971,No,0
2971,closures,0
2971,of,0
2971,airports,0
2971,in,0
2971,the,0
2971,Commonwealth,1
2971,of,2
2971,Independent,2
2971,States,2
2971,are,0
2971,expected,0
2971,on,0
2971,August,0
2971,24,0
2971,and,0
2971,August,0
2971,25,0
2971,",",0
2971,the,0
2971,Russian,5
2971,Weather,6
2971,Service,6
2971,said,0
2971,on,0
2971,Friday,0
2971,.,0
2972,--,0
2972,Moscow,5
2972,Newsroom,6
2972,+7095,0
2972,941,0
2972,8520,0
2973,-DOCSTART-,0
2974,Granic,3
2974,arrives,0
2974,to,0
2974,sign,0
2974,Croatia-Yugoslavia,1
2974,treaty,0
2974,.,0
2975,BELGRADE,1
2975,1996-08-23,0
2976,Yugoslavia,1
2976,and,0
2976,Croatia,1
2976,were,0
2976,poised,0
2976,on,0
2976,Friday,0
2976,to,0
2976,sign,0
2976,a,0
2976,landmark,0
2976,normalisation,0
2976,treaty,0
2976,ending,0
2976,five,0
2976,years,0
2976,of,0
2976,tensions,0
2976,and,0
2976,paving,0
2976,way,0
2976,for,0
2976,stabilisation,0
2976,in,0
2976,the,0
2976,Balkans,1
2976,.,0
2977,Croatian,7
2977,Foreign,0
2977,Minister,0
2977,Mate,3
2977,Granic,4
2977,landed,0
2977,at,0
2977,Belgrade,1
2977,airport,0
2977,aboard,0
2977,a,0
2977,Croatian,7
2977,government,0
2977,jet,0
2977,on,0
2977,Friday,0
2977,morning,0
2977,for,0
2977,talks,0
2977,with,0
2977,his,0
2977,Yugoslav,7
2977,counterparts,0
2977,and,0
2977,a,0
2977,signing,0
2977,ceremony,0
2977,expected,0
2977,around,0
2977,noon,0
2977,(,0
2977,1000,0
2977,GMT,7
2977,),0
2977,.,0
2978,On,0
2978,Thursday,0
2978,the,0
2978,Yugoslav,7
2978,government,0
2978,endorsed,0
2978,the,0
2978,text,0
2978,of,0
2978,the,0
2978,agreement,0
2978,on,0
2978,normalising,0
2978,relations,0
2978,between,0
2978,the,0
2978,two,0
2978,countries,0
2978,",",0
2978,the,0
2978,Yugoslav,7
2978,news,0
2978,agency,0
2978,Tanjug,5
2978,said,0
2978,.,0
2979,"""",0
2979,The,0
2979,government,0
2979,assessed,0
2979,the,0
2979,agreement,0
2979,as,0
2979,a,0
2979,crucial,0
2979,step,0
2979,to,0
2979,resolving,0
2979,the,0
2979,Yugoslav,7
2979,crisis,0
2979,",",0
2979,ensuring,0
2979,the,0
2979,restoration,0
2979,of,0
2979,peace,0
2979,in,0
2979,former,0
2979,Yugoslavia,1
2979,",",0
2979,"""",0
2979,it,0
2979,said,0
2979,.,0
2980,Last-minute,0
2980,talks,0
2980,this,0
2980,week,0
2980,on,0
2980,the,0
2980,legal,0
2980,fine,0
2980,print,0
2980,finally,0
2980,cleared,0
2980,the,0
2980,way,0
2980,for,0
2980,a,0
2980,treaty,0
2980,based,0
2980,on,0
2980,mutual,0
2980,recognition,0
2980,within,0
2980,internationally,0
2980,recognised,0
2980,borders,0
2980,and,0
2980,the,0
2980,establishment,0
2980,of,0
2980,diplomatic,0
2980,relations,0
2980,",",0
2980,diplomats,0
2980,said,0
2980,.,0
2981,The,0
2981,pact,0
2981,ends,0
2981,five,0
2981,years,0
2981,of,0
2981,hostility,0
2981,after,0
2981,Croatia,1
2981,'s,0
2981,secession,0
2981,from,0
2981,federal,0
2981,Yugoslavia,1
2981,.,0
2982,Western,7
2982,powers,0
2982,regard,0
2982,diplomatic,0
2982,normalisation,0
2982,between,0
2982,Croatia,1
2982,and,0
2982,Serbia,1
2982,",",0
2982,twin,0
2982,pillars,0
2982,of,0
2982,the,0
2982,old,0
2982,multinational,0
2982,federal,0
2982,Yugoslavia,1
2982,",",0
2982,as,0
2982,a,0
2982,crucial,0
2982,step,0
2982,towards,0
2982,a,0
2982,lasting,0
2982,peace,0
2982,in,0
2982,the,0
2982,Balkans,1
2982,.,0
2983,-DOCSTART-,0
2984,Ecuador,1
2984,president,0
2984,to,0
2984,lunch,0
2984,with,0
2984,ethnic,0
2984,Indians,7
2984,.,0
2985,QUITO,1
2985,",",0
2985,Ecuador,1
2985,1996-08-23,0
2986,Ecuador,1
2986,'s,0
2986,President,0
2986,Abdala,3
2986,Bucaram,4
2986,has,0
2986,announced,0
2986,he,0
2986,will,0
2986,hold,0
2986,regular,0
2986,lunches,0
2986,in,0
2986,his,0
2986,presidential,0
2986,palace,0
2986,for,0
2986,members,0
2986,of,0
2986,the,0
2986,country,0
2986,'s,0
2986,different,0
2986,ethnic,0
2986,groups,0
2986,as,0
2986,of,0
2986,next,0
2986,week,0
2986,.,0
2987,"""",0
2987,It,0
2987,was,0
2987,about,0
2987,time,0
2987,for,0
2987,the,0
2987,Indians,7
2987,",",0
2987,the,0
2987,blacks,0
2987,and,0
2987,the,0
2987,mixed-bloods,0
2987,to,0
2987,begin,0
2987,eating,0
2987,in,0
2987,the,0
2987,palace,0
2987,with,0
2987,their,0
2987,president,0
2987,because,0
2987,this,0
2987,is,0
2987,not,0
2987,a,0
2987,palace,0
2987,exclusively,0
2987,for,0
2987,the,0
2987,potentates,0
2987,and,0
2987,ambassadors,0
2987,and,0
2987,protocol,0
2987,",",0
2987,"""",0
2987,Bucaram,3
2987,said,0
2987,late,0
2987,on,0
2987,Thursday,0
2987,.,0
2988,"""",0
2988,In,0
2988,these,0
2988,weekly,0
2988,lunches,0
2988,we,0
2988,are,0
2988,going,0
2988,to,0
2988,get,0
2988,to,0
2988,know,0
2988,the,0
2988,problems,0
2988,of,0
2988,the,0
2988,Indian,7
2988,",",0
2988,mixed-race,0
2988,",",0
2988,black,0
2988,and,0
2988,peasant,0
2988,sectors,0
2988,",",0
2988,"""",0
2988,he,0
2988,said,0
2988,.,0
2989,He,0
2989,has,0
2989,invited,0
2989,35,0
2989,Indian,7
2989,leaders,0
2989,to,0
2989,lunch,0
2989,next,0
2989,Tuesday,0
2989,.,0
2990,Bucaram,3
2990,",",0
2990,who,0
2990,was,0
2990,elected,0
2990,on,0
2990,a,0
2990,populist,0
2990,platform,0
2990,last,0
2990,month,0
2990,",",0
2990,also,0
2990,plans,0
2990,to,0
2990,create,0
2990,a,0
2990,ministry,0
2990,for,0
2990,ethnic,0
2990,cultures,0
2990,.,0
2991,The,0
2991,Andean,7
2991,nation,0
2991,'s,0
2991,population,0
2991,of,0
2991,11.4,0
2991,million,0
2991,is,0
2991,47,0
2991,percent,0
2991,indigenous,0
2991,.,0
2992,-DOCSTART-,0
2993,Brazil,1
2993,to,0
2993,use,0
2993,hovercrafts,0
2993,for,0
2993,Amazon,1
2993,travel,0
2993,.,0
2994,BRASILIA,1
2994,1996-08-22,0
2995,Hovercrafts,0
2995,will,0
2995,soon,0
2995,be,0
2995,plying,0
2995,the,0
2995,waters,0
2995,of,0
2995,the,0
2995,Amazon,1
2995,in,0
2995,a,0
2995,bid,0
2995,to,0
2995,reduce,0
2995,the,0
2995,difficulties,0
2995,of,0
2995,transportation,0
2995,on,0
2995,the,0
2995,vast,0
2995,Brazilian,7
2995,waterway,0
2995,",",0
2995,the,0
2995,government,0
2995,said,0
2995,on,0
2995,Thursday,0
2995,.,0
2996,Two,0
2996,Russian-built,7
2996,hovercrafts,0
2996,",",0
2996,capable,0
2996,of,0
2996,carrying,0
2996,up,0
2996,to,0
2996,50,0
2996,tons,0
2996,each,0
2996,",",0
2996,will,0
2996,begin,0
2996,ferrying,0
2996,passengers,0
2996,and,0
2996,cargo,0
2996,up,0
2996,and,0
2996,down,0
2996,the,0
2996,huge,0
2996,river,0
2996,from,0
2996,its,0
2996,mouth,0
2996,at,0
2996,Belem,1
2996,by,0
2996,the,0
2996,end,0
2996,of,0
2996,the,0
2996,year,0
2996,",",0
2996,Brazil,1
2996,'s,0
2996,Amazon,5
2996,Affairs,6
2996,Department,6
2996,said,0
2996,in,0
2996,a,0
2996,statement,0
2996,.,0
2997,The,0
2997,use,0
2997,of,0
2997,riverways,0
2997,in,0
2997,the,0
2997,region,0
2997,has,0
2997,been,0
2997,made,0
2997,a,0
2997,priority,0
2997,under,0
2997,a,0
2997,government,0
2997,plan,0
2997,for,0
2997,the,0
2997,Amazon,1
2997,and,0
2997,the,0
2997,high-speed,0
2997,hovercraft,0
2997,will,0
2997,help,0
2997,reduce,0
2997,the,0
2997,time,0
2997,involved,0
2997,in,0
2997,travelling,0
2997,often,0
2997,massive,0
2997,distances,0
2997,",",0
2997,it,0
2997,said,0
2997,.,0
2998,-DOCSTART-,0
2999,HK,1
2999,'s,0
2999,Tsang,3
2999,to,0
2999,visit,0
2999,Indonesia,1
2999,",",0
2999,New,1
2999,Zealand,2
2999,.,0
3000,HONG,1
3000,KONG,2
3000,1996-08-23,0
3001,Hong,1
3001,Kong,2
3001,Financial,0
3001,Secretary,0
3001,Donald,3
3001,Tsang,4
3001,will,0
3001,visit,0
3001,Indonesia,1
3001,and,0
3001,New,1
3001,Zealand,2
3001,from,0
3001,August,0
3001,25,0
3001,to,0
3001,31,0
3001,",",0
3001,the,0
3001,government,0
3001,said,0
3001,on,0
3001,Friday,0
3001,.,0
3002,In,0
3002,Jakarta,1
3002,",",0
3002,Tsang,3
3002,will,0
3002,meet,0
3002,President,0
3002,Suharto,3
3002,",",0
3002,Minister,0
3002,of,0
3002,Finance,5
3002,Mar'ie,3
3002,Muhammad,4
3002,",",0
3002,Minister,0
3002,of,0
3002,Foreign,5
3002,Affairs,6
3002,Ali,3
3002,Alatas,4
3002,and,0
3002,Minister,0
3002,of,0
3002,Trade,5
3002,and,6
3002,Industry,6
3002,Tungky,3
3002,Ariwibowo,4
3002,.,0
3003,On,0
3003,his,0
3003,New,1
3003,Zealand,2
3003,leg,0
3003,from,0
3003,August,0
3003,29,0
3003,",",0
3003,Tsang,3
3003,will,0
3003,meet,0
3003,Prime,0
3003,Minister,0
3003,Jim,3
3003,Bolger,4
3003,",",0
3003,Deputy,0
3003,Prime,0
3003,Minister,0
3003,Don,3
3003,McKinnon,4
3003,and,0
3003,Minister,0
3003,of,0
3003,Finance,5
3003,Bill,3
3003,Birch,4
3003,.,0
3004,-DOCSTART-,0
3005,Jordan,1
3005,expels,0
3005,Iraqi,7
3005,diplomat,0
3005,after,0
3005,bread,0
3005,riots,0
3005,.,0
3006,Rana,3
3006,Sabbagh,4
3007,AMMAN,1
3007,1996-08-23,0
3008,Jordan,1
3008,",",0
3008,which,0
3008,has,0
3008,blamed,0
3008,Iraq,1
3008,for,0
3008,bread,0
3008,riots,0
3008,last,0
3008,week,0
3008,",",0
3008,has,0
3008,asked,0
3008,an,0
3008,Iraqi,7
3008,diplomat,0
3008,to,0
3008,leave,0
3008,",",0
3008,official,0
3008,and,0
3008,diplomatic,0
3008,sources,0
3008,said,0
3008,on,0
3008,Friday,0
3008,.,0
3009,The,0
3009,main,0
3009,Friday,0
3009,prayers,0
3009,in,0
